zone,inclination,orientation,irradiance
1,48,45,909
1,48,50,894
1,48,55,878
1,48,60,860
1,48,65,842
1,48,70,823
1,48,75,803
1,48,80,783
1,48,85,762
1,48,90,740
1,48,95,718
1,48,100,695
1,48,105,673
1,48,110,651
1,48,115,628
1,48,120,606
1,48,125,585
1,48,130,564
1,48,135,543
1,48,140,524
1,48,145,505
1,48,150,488
1,48,155,474
1,48,160,462
1,48,165,452
1,48,170,445
1,48,175,441
1,49,0,973
1,49,5,972
1,49,10,969
1,49,15,965
1,49,20,959
1,49,25,952
1,49,30,943
1,49,35,932
1,49,40,920
1,49,45,906
1,49,50,891
1,49,55,875
1,49,60,857
1,49,65,839
1,49,70,820
1,49,75,800
1,49,80,779
1,49,85,758
1,49,90,736
1,49,95,714
1,49,100,691
1,49,105,668
1,49,110,646
1,49,115,623
1,49,120,601
1,49,125,579
1,49,130,558
1,49,135,538
1,49,140,518
1,49,145,500
1,49,150,482
1,49,155,467
1,49,160,455
1,49,165,446
1,49,170,439
1,49,175,434
1,50,0,970
1,50,5,969
1,50,10,967
1,50,15,963
1,50,20,957
1,50,25,949
1,50,30,940
1,50,35,929
1,50,40,917
1,50,45,903
1,50,50,888
1,50,55,871
1,50,60,854
1,50,65,836
1,50,70,816
1,50,75,796
1,50,80,775
1,50,85,754
1,50,90,732
1,50,95,709
1,50,100,687
1,50,105,664
1,50,110,641
1,50,115,618
1,50,120,596
1,50,125,574
1,50,130,553
1,50,135,532
1,50,140,513
1,50,145,494
1,50,150,477
1,50,155,461
1,50,160,448
1,50,165,439
1,50,170,432
1,50,175,427
1,51,0,968
1,51,5,967
1,51,10,964
1,51,15,960
1,51,20,954
1,51,25,946
1,51,30,937
1,51,35,926
1,51,40,914
1,51,45,900
1,51,50,885
1,51,55,868
1,51,60,851
1,51,65,832
1,51,70,812
1,51,75,792
1,51,80,771
1,51,85,750
1,51,90,727
1,51,95,705
1,51,100,682
1,51,105,659
1,51,110,636
1,51,115,613
1,51,120,591
1,51,125,569
1,51,130,548
1,51,135,527
1,51,140,507
1,51,145,488
1,51,150,471
1,51,155,455
1,51,160,442
1,51,165,432
1,51,170,425
1,51,175,420
1,52,0,965
1,52,5,964
1,52,10,961
1,52,15,957
1,52,20,951
1,52,25,943
1,52,30,934
1,52,35,923
1,52,40,910
1,52,45,896
1,52,50,881
1,52,55,865
1,52,60,847
1,52,65,828
1,52,70,809
1,52,75,788
1,52,80,767
1,52,85,745
1,52,90,723
1,52,95,700
1,52,100,677
1,52,105,654
1,52,110,631
1,52,115,608
1,52,120,586
1,52,125,564
1,52,130,542
1,52,135,521
1,52,140,502
1,52,145,483
1,52,150,465
1,52,155,449
1,52,160,436
1,52,165,426
1,52,170,418
1,52,175,414
1,53,0,961
1,53,5,961
1,53,10,958
1,53,15,954
1,53,20,948
1,53,25,940
1,53,30,931
1,53,35,920
1,53,40,907
1,53,45,893
1,53,50,878
1,53,55,861
1,53,60,843
1,53,65,824
1,53,70,805
1,53,75,784
1,53,80,763
1,53,85,741
1,53,90,718
1,53,95,696
1,53,100,673
1,53,105,649
1,53,110,626
1,53,115,603
1,53,120,581
1,53,125,558
1,53,130,537
1,53,135,516
1,53,140,496
1,53,145,477
1,53,150,459
1,53,155,443
1,53,160,430
1,53,165,419
1,53,170,412
1,53,175,407
1,54,0,958
1,54,5,957
1,54,10,955
1,54,15,950
1,54,20,944
1,54,25,937
1,54,30,927
1,54,35,916
1,54,40,903
1,54,45,889
1,54,50,874
1,54,55,857
1,54,60,839
1,54,65,820
1,54,70,800
1,54,75,780
1,54,80,758
1,54,85,736
1,54,90,714
1,54,95,691
1,54,100,668
1,54,105,644
1,54,110,621
1,54,115,598
1,54,120,575
1,54,125,553
1,54,130,531
1,54,135,510
1,54,140,490
1,54,145,471
1,54,150,454
1,54,155,437
1,54,160,424
1,54,165,413
1,54,170,405
1,54,175,401
1,55,0,954
1,55,5,954
1,55,10,951
1,55,15,947
1,55,20,941
1,55,25,933
1,55,30,923
1,55,35,912
1,55,40,900
1,55,45,885
1,55,50,870
1,55,55,853
1,55,60,835
1,55,65,816
1,55,70,796
1,55,75,775
1,55,80,754
1,55,85,732
1,55,90,709
1,55,95,686
1,55,100,663
1,55,105,639
1,55,110,616
1,55,115,593
1,55,120,570
1,55,125,548
1,55,130,526
1,55,135,505
1,55,140,485
1,55,145,466
1,55,150,448
1,55,155,432
1,55,160,418
1,55,165,407
1,55,170,399
1,55,175,394
1,56,0,951
1,56,5,950
1,56,10,947
1,56,15,943
1,56,20,937
1,56,25,929
1,56,30,919
1,56,35,908
1,56,40,895
1,56,45,881
1,56,50,866
1,56,55,849
1,56,60,831
1,56,65,812
1,56,70,792
1,56,75,771
1,56,80,749
1,56,85,727
1,56,90,704
1,56,95,681
1,56,100,658
1,56,105,634
1,56,110,611
1,56,115,588
1,56,120,565
1,56,125,542
1,56,130,520
1,56,135,499
1,56,140,479
1,56,145,460
1,56,150,442
1,56,155,426
1,56,160,412
1,56,165,401
1,56,170,393
1,56,175,388
1,57,0,946
1,57,5,946
1,57,10,943
1,57,15,939
1,57,20,933
1,57,25,925
1,57,30,915
1,57,35,904
1,57,40,891
1,57,45,877
1,57,50,861
1,57,55,844
1,57,60,826
1,57,65,807
1,57,70,787
1,57,75,766
1,57,80,744
1,57,85,722
1,57,90,699
1,57,95,676
1,57,100,653
1,57,105,629
1,57,110,606
1,57,115,582
1,57,120,559
1,57,125,537
1,57,130,515
1,57,135,494
1,57,140,474
1,57,145,455
1,57,150,437
1,57,155,420
1,57,160,406
1,57,165,395
1,57,170,387
1,57,175,382
1,58,0,942
1,58,5,941
1,58,10,939
1,58,15,934
1,58,20,928
1,58,25,920
1,58,30,911
1,58,35,900
1,58,40,887
1,58,45,872
1,58,50,857
1,58,55,840
1,58,60,822
1,58,65,802
1,58,70,782
1,58,75,761
1,58,80,740
1,58,85,717
1,58,90,694
1,58,95,671
1,58,100,648
1,58,105,624
1,58,110,600
1,58,115,577
1,58,120,554
1,58,125,531
1,58,130,509
1,58,135,488
1,58,140,468
1,58,145,449
1,58,150,431
1,58,155,415
1,58,160,401
1,58,165,389
1,58,170,381
1,58,175,376
1,59,0,938
1,59,5,937
1,59,10,934
1,59,15,930
1,59,20,924
1,59,25,916
1,59,30,906
1,59,35,895
1,59,40,882
1,59,45,868
1,59,50,852
1,59,55,835
1,59,60,817
1,59,65,798
1,59,70,777
1,59,75,756
1,59,80,735
1,59,85,712
1,59,90,689
1,59,95,666
1,59,100,642
1,59,105,619
1,59,110,595
1,59,115,572
1,59,120,548
1,59,125,526
1,59,130,504
1,59,135,483
1,59,140,463
1,59,145,443
1,59,150,426
1,59,155,409
1,59,160,395
1,59,165,384
1,59,170,375
1,59,175,370
1,60,0,933
1,60,5,932
1,60,10,929
1,60,15,925
1,60,20,919
1,60,25,911
1,60,30,902
1,60,35,890
1,60,40,877
1,60,45,863
1,60,50,847
1,60,55,830
1,60,60,812
1,60,65,793
1,60,70,772
1,60,75,751
1,60,80,729
1,60,85,707
1,60,90,684
1,60,95,661
1,60,100,637
1,60,105,613
1,60,110,590
1,60,115,566
1,60,120,543
1,60,125,520
1,60,130,498
1,60,135,477
1,60,140,457
1,60,145,438
1,60,150,420
1,60,155,404
1,60,160,389
1,60,165,378
1,60,170,370
1,60,175,364
1,61,0,928
1,61,5,927
1,61,10,925
1,61,15,920
1,61,20,914
1,61,25,906
1,61,30,897
1,61,35,885
1,61,40,873
1,61,45,858
1,61,50,842
1,61,55,825
1,61,60,807
1,61,65,787
1,61,70,767
1,61,75,746
1,61,80,724
1,61,85,702
1,61,90,679
1,61,95,655
1,61,100,632
1,61,105,608
1,61,110,584
1,61,115,560
1,61,120,537
1,61,125,515
1,61,130,493
1,61,135,472
1,61,140,452
1,61,145,433
1,61,150,415
1,61,155,398
1,61,160,384
1,61,165,372
1,61,170,364
1,61,175,359
1,62,0,923
1,62,5,922
1,62,10,919
1,62,15,915
1,62,20,909
1,62,25,901
1,62,30,891
1,62,35,880
1,62,40,867
1,62,45,853
1,62,50,837
1,62,55,820
1,62,60,801
1,62,65,782
1,62,70,762
1,62,75,741
1,62,80,719
1,62,85,696
1,62,90,673
1,62,95,650
1,62,100,626
1,62,105,602
1,62,110,579
1,62,115,555
1,62,120,532
1,62,125,509
1,62,130,487
1,62,135,466
1,62,140,446
1,62,145,427
1,62,150,409
1,62,155,393
1,62,160,379
1,62,165,367
1,62,170,358
1,62,175,353
1,63,0,917
1,63,5,916
1,63,10,914
1,63,15,910
1,63,20,904
1,63,25,896
1,63,30,886
1,63,35,875
1,63,40,862
1,63,45,847
1,63,50,832
1,63,55,814
1,63,60,796
1,63,65,777
1,63,70,756
1,63,75,735
1,63,80,713
1,63,85,691
1,63,90,668
1,63,95,644
1,63,100,620
1,63,105,597
1,63,110,573
1,63,115,549
1,63,120,526
1,63,125,503
1,63,130,482
1,63,135,461
1,63,140,440
1,63,145,421
1,63,150,404
1,63,155,388
1,63,160,373
1,63,165,361
1,63,170,353
1,63,175,348
1,64,0,912
1,64,5,911
1,64,10,908
1,64,15,904
1,64,20,898
1,64,25,890
1,64,30,881
1,64,35,869
1,64,40,856
1,64,45,842
1,64,50,826
1,64,55,808
1,64,60,790
1,64,65,771
1,64,70,751
1,64,75,730
1,64,80,708
1,64,85,685
1,64,90,662
1,64,95,638
1,64,100,615
1,64,105,591
1,64,110,567
1,64,115,544
1,64,120,521
1,64,125,498
1,64,130,476
1,64,135,455
1,64,140,435
1,64,145,416
1,64,150,398
1,64,155,382
1,64,160,368
1,64,165,356
1,64,170,348
1,64,175,342
1,65,0,906
1,65,5,905
1,65,10,902
1,65,15,898
1,65,20,892
1,65,25,884
1,65,30,875
1,65,35,864
1,65,40,851
1,65,45,836
1,65,50,820
1,65,55,803
1,65,60,785
1,65,65,765
1,65,70,745
1,65,75,724
1,65,80,702
1,65,85,679
1,65,90,656
1,65,95,633
1,65,100,609
1,65,105,585
1,65,110,561
1,65,115,538
1,65,120,515
1,65,125,492
1,65,130,470
1,65,135,449
1,65,140,429
1,65,145,411
1,65,150,393
1,65,155,377
1,65,160,363
1,65,165,351
1,65,170,342
1,65,175,337
1,66,0,900
1,66,5,899
1,66,10,896
1,66,15,892
1,66,20,886
1,66,25,878
1,66,30,869
1,66,35,858
1,66,40,845
1,66,45,830
1,66,50,814
1,66,55,797
1,66,60,779
1,66,65,759
1,66,70,739
1,66,75,718
1,66,80,696
1,66,85,673
1,66,90,650
1,66,95,627
1,66,100,603
1,66,105,579
1,66,110,556
1,66,115,532
1,66,120,509
1,66,125,486
1,66,130,465
1,66,135,444
1,66,140,424
1,66,145,405
1,66,150,387
1,66,155,371
1,66,160,357
1,66,165,346
1,66,170,337
1,66,175,332
1,67,0,893
1,67,5,893
1,67,10,890
1,67,15,886
1,67,20,880
1,67,25,872
1,67,30,863
1,67,35,851
1,67,40,839
1,67,45,824
1,67,50,808
1,67,55,791
1,67,60,773
1,67,65,753
1,67,70,733
1,67,75,712
1,67,80,690
1,67,85,667
1,67,90,645
1,67,95,621
1,67,100,597
1,67,105,574
1,67,110,550
1,67,115,526
1,67,120,503
1,67,125,481
1,67,130,459
1,67,135,438
1,67,140,418
1,67,145,400
1,67,150,382
1,67,155,366
1,67,160,352
1,67,165,341
1,67,170,332
1,67,175,327
1,68,0,887
1,68,5,886
1,68,10,884
1,68,15,879
1,68,20,873
1,68,25,866
1,68,30,856
1,68,35,845
1,68,40,832
1,68,45,818
1,68,50,802
1,68,55,785
1,68,60,767
1,68,65,747
1,68,70,727
1,68,75,706
1,68,80,684
1,68,85,661
1,68,90,639
1,68,95,615
1,68,100,591
1,68,105,568
1,68,110,544
1,68,115,520
1,68,120,497
1,68,125,475
1,68,130,453
1,68,135,433
1,68,140,413
1,68,145,394
1,68,150,377
1,68,155,361
1,68,160,347
1,68,165,336
1,68,170,327
1,68,175,322
1,69,0,880
1,69,5,879
1,69,10,877
1,69,15,873
1,69,20,867
1,69,25,859
1,69,30,850
1,69,35,839
1,69,40,826
1,69,45,811
1,69,50,796
1,69,55,778
1,69,60,761
1,69,65,741
1,69,70,721
1,69,75,700
1,69,80,678
1,69,85,655
1,69,90,632
1,69,95,609
1,69,100,585
1,69,105,562
1,69,110,538
1,69,115,515
1,69,120,492
1,69,125,469
1,69,130,448
1,69,135,427
1,69,140,407
1,69,145,389
1,69,150,372
1,69,155,356
1,69,160,342
1,69,165,331
1,69,170,322
1,69,175,317
1,70,0,873
1,70,5,873
1,70,10,870
1,70,15,866
1,70,20,860
1,70,25,852
1,70,30,843
1,70,35,832
1,70,40,819
1,70,45,805
1,70,50,789
1,70,55,772
1,70,60,754
1,70,65,735
1,70,70,714
1,70,75,693
1,70,80,671
1,70,85,649
1,70,90,626
1,70,95,603
1,70,100,579
1,70,105,556
1,70,110,532
1,70,115,509
1,70,120,486
1,70,125,463
1,70,130,442
1,70,135,421
1,70,140,402
1,70,145,383
1,70,150,366
1,70,155,350
1,70,160,337
1,70,165,326
1,70,170,317
1,70,175,312
1,71,0,866
1,71,5,865
1,71,10,863
1,71,15,859
1,71,20,853
1,71,25,846
1,71,30,836
1,71,35,825
1,71,40,812
1,71,45,798
1,71,50,782
1,71,55,765
1,71,60,747
1,71,65,728
1,71,70,708
1,71,75,687
1,71,80,665
1,71,85,643
1,71,90,620
1,71,95,596
1,71,100,573
1,71,105,550
1,71,110,526
1,71,115,503
1,71,120,480
1,71,125,458
1,71,130,436
1,71,135,416
1,71,140,396
1,71,145,378
1,71,150,361
1,71,155,346
1,71,160,332
1,71,165,321
1,71,170,313
1,71,175,307
1,72,0,859
1,72,5,858
1,72,10,856
1,72,15,852
1,72,20,846
1,72,25,838
1,72,30,829
1,72,35,818
1,72,40,805
1,72,45,791
1,72,50,775
1,72,55,759
1,72,60,740
1,72,65,721
1,72,70,701
1,72,75,680
1,72,80,659
1,72,85,636
1,72,90,614
1,72,95,590
1,72,100,567
1,72,105,543
1,72,110,520
1,72,115,497
1,72,120,474
1,72,125,452
1,72,130,431
1,72,135,410
1,72,140,391
1,72,145,373
1,72,150,356
1,72,155,340
1,72,160,327
1,72,165,316
1,72,170,308
1,72,175,303
1,73,0,852
1,73,5,851
1,73,10,848
1,73,15,844
1,73,20,838
1,73,25,831
1,73,30,822
1,73,35,811
1,73,40,798
1,73,45,784
1,73,50,768
1,73,55,752
1,73,60,734
1,73,65,715
1,73,70,695
1,73,75,674
1,73,80,652
1,73,85,630
1,73,90,607
1,73,95,584
1,73,100,561
1,73,105,537
1,73,110,514
1,73,115,491
1,73,120,468
1,73,125,446
1,73,130,425
1,73,135,404
1,73,140,385
1,73,145,367
1,73,150,350
1,73,155,335
1,73,160,322
1,73,165,311
1,73,170,303
1,73,175,298
1,74,0,844
1,74,5,843
1,74,10,841
1,74,15,837
1,74,20,831
1,74,25,823
1,74,30,814
1,74,35,803
1,74,40,791
1,74,45,777
1,74,50,761
1,74,55,745
1,74,60,726
1,74,65,708
1,74,70,688
1,74,75,667
1,74,80,645
1,74,85,623
1,74,90,601
1,74,95,577
1,74,100,554
1,74,105,531
1,74,110,508
1,74,115,485
1,74,120,462
1,74,125,441
1,74,130,419
1,74,135,399
1,74,140,380
1,74,145,362
1,74,150,345
1,74,155,330
1,74,160,317
1,74,165,306
1,74,170,298
1,74,175,293
1,75,0,836
1,75,5,835
1,75,10,833
1,75,15,829
1,75,20,823
1,75,25,816
1,75,30,807
1,75,35,796
1,75,40,783
1,75,45,769
1,75,50,754
1,75,55,737
1,75,60,719
1,75,65,700
1,75,70,681
1,75,75,660
1,75,80,639
1,75,85,616
1,75,90,594
1,75,95,571
1,75,100,548
1,75,105,525
1,75,110,502
1,75,115,479
1,75,120,456
1,75,125,434
1,75,130,413
1,75,135,393
1,75,140,374
1,75,145,357
1,75,150,340
1,75,155,325
1,75,160,312
1,75,165,301
1,75,170,294
1,75,175,288
1,76,0,828
1,76,5,827
1,76,10,825
1,76,15,821
1,76,20,815
1,76,25,808
1,76,30,799
1,76,35,788
1,76,40,776
1,76,45,762
1,76,50,747
1,76,55,730
1,76,60,712
1,76,65,693
1,76,70,673
1,76,75,653
1,76,80,632
1,76,85,610
1,76,90,587
1,76,95,565
1,76,100,541
1,76,105,518
1,76,110,495
1,76,115,472
1,76,120,450
1,76,125,428
1,76,130,408
1,76,135,388
1,76,140,369
1,76,145,351
1,76,150,335
1,76,155,320
1,76,160,307
1,76,165,297
1,76,170,289
1,76,175,284
1,77,0,819
1,77,5,819
1,77,10,816
1,77,15,812
1,77,20,807
1,77,25,800
1,77,30,791
1,77,35,780
1,77,40,768
1,77,45,754
1,77,50,739
1,77,55,722
1,77,60,705
1,77,65,686
1,77,70,666
1,77,75,645
1,77,80,625
1,77,85,603
1,77,90,580
1,77,95,558
1,77,100,535
1,77,105,512
1,77,110,489
1,77,115,466
1,77,120,444
1,77,125,423
1,77,130,402
1,77,135,382
1,77,140,364
1,77,145,346
1,77,150,330
1,77,155,315
1,77,160,303
1,77,165,292
1,77,170,284
1,77,175,280
1,78,0,811
1,78,5,810
1,78,10,808
1,78,15,804
1,78,20,799
1,78,25,791
1,78,30,783
1,78,35,772
1,78,40,760
1,78,45,746
1,78,50,731
1,78,55,715
1,78,60,697
1,78,65,679
1,78,70,659
1,78,75,639
1,78,80,617
1,78,85,596
1,78,90,574
1,78,95,551
1,78,100,528
1,78,105,506
1,78,110,483
1,78,115,460
1,78,120,438
1,78,125,417
1,78,130,397
1,78,135,377
1,78,140,358
1,78,145,341
1,78,150,325
1,78,155,310
1,78,160,298
1,78,165,287
1,78,170,279
1,78,175,275
1,79,0,802
1,79,5,801
1,79,10,799
1,79,15,795
1,79,20,790
1,79,25,783
1,79,30,774
1,79,35,764
1,79,40,752
1,79,45,738
1,79,50,723
1,79,55,707
1,79,60,690
1,79,65,671
1,79,70,652
1,79,75,632
1,79,80,611
1,79,85,589
1,79,90,567
1,79,95,544
1,79,100,521
1,79,105,499
1,79,110,476
1,79,115,454
1,79,120,432
1,79,125,411
1,79,130,390
1,79,135,371
1,79,140,352
1,79,145,335
1,79,150,320
1,79,155,305
1,79,160,293
1,79,165,283
1,79,170,275
1,79,175,270
1,80,0,793
1,80,5,793
1,80,10,790
1,80,15,787
1,80,20,781
1,80,25,774
1,80,30,766
1,80,35,756
1,80,40,743
1,80,45,730
1,80,50,715
1,80,55,699
1,80,60,682
1,80,65,663
1,80,70,644
1,80,75,625
1,80,80,604
1,80,85,582
1,80,90,560
1,80,95,538
1,80,100,515
1,80,105,492
1,80,110,470
1,80,115,448
1,80,120,426
1,80,125,405
1,80,130,385
1,80,135,366
1,80,140,347
1,80,145,330
1,80,150,314
1,80,155,300
1,80,160,288
1,80,165,278
1,80,170,271
1,80,175,266
1,81,0,784
1,81,5,784
1,81,10,781
1,81,15,778
1,81,20,772
1,81,25,765
1,81,30,757
1,81,35,747
1,81,40,735
1,81,45,722
1,81,50,707
1,81,55,691
1,81,60,674
1,81,65,656
1,81,70,637
1,81,75,617
1,81,80,597
1,81,85,575
1,81,90,553
1,81,95,531
1,81,100,509
1,81,105,486
1,81,110,464
1,81,115,442
1,81,120,420
1,81,125,399
1,81,130,379
1,81,135,360
1,81,140,342
1,81,145,325
1,81,150,309
1,81,155,296
1,81,160,283
1,81,165,274
1,81,170,266
1,81,175,262
1,82,0,775
1,82,5,774
1,82,10,772
1,82,15,769
1,82,20,763
1,82,25,757
1,82,30,748
1,82,35,738
1,82,40,726
1,82,45,713
1,82,50,699
1,82,55,683
1,82,60,666
1,82,65,648
1,82,70,629
1,82,75,609
1,82,80,588
1,82,85,568
1,82,90,546
1,82,95,524
1,82,100,502
1,82,105,479
1,82,110,457
1,82,115,435
1,82,120,414
1,82,125,393
1,82,130,373
1,82,135,355
1,82,140,336
1,82,145,320
1,82,150,304
1,82,155,291
1,82,160,279
1,82,165,269
1,82,170,262
1,82,175,257
1,83,0,765
1,83,5,765
1,83,10,763
1,83,15,759
1,83,20,754
1,83,25,748
1,83,30,739
1,83,35,729
1,83,40,718
1,83,45,705
1,83,50,691
1,83,55,675
1,83,60,658
1,83,65,640
1,83,70,621
1,83,75,602
1,83,80,581
1,83,85,560
1,83,90,539
1,83,95,517
1,83,100,495
1,83,105,473
1,83,110,451
1,83,115,429
1,83,120,408
1,83,125,387
1,83,130,368
1,83,135,349
1,83,140,331
1,83,145,315
1,83,150,300
1,83,155,286
1,83,160,274
1,83,165,265
1,83,170,257
1,83,175,253
1,84,0,756
1,84,5,755
1,84,10,753
1,84,15,750
1,84,20,745
1,84,25,738
1,84,30,730
1,84,35,721
1,84,40,709
1,84,45,696
1,84,50,682
1,84,55,666
1,84,60,650
1,84,65,632
1,84,70,613
1,84,75,594
1,84,80,574
1,84,85,553
1,84,90,531
1,84,95,510
1,84,100,488
1,84,105,466
1,84,110,445
1,84,115,423
1,84,120,402
1,84,125,381
1,84,130,362
1,84,135,343
1,84,140,326
1,84,145,310
1,84,150,295
1,84,155,281
1,84,160,270
1,84,165,260
1,84,170,253
1,84,175,249
1,85,0,746
1,85,5,745
1,85,10,743
1,85,15,740
1,85,20,735
1,85,25,729
1,85,30,721
1,85,35,711
1,85,40,700
1,85,45,687
1,85,50,673
1,85,55,658
1,85,60,642
1,85,65,624
1,85,70,605
1,85,75,586
1,85,80,566
1,85,85,546
1,85,90,524
1,85,95,503
1,85,100,481
1,85,105,460
1,85,110,438
1,85,115,417
1,85,120,396
1,85,125,376
1,85,130,356
1,85,135,338
1,85,140,321
1,85,145,304
1,85,150,290
1,85,155,277
1,85,160,265
1,85,165,256
1,85,170,249
1,85,175,245
1,86,0,736
1,86,5,736
1,86,10,733
1,86,15,730
1,86,20,725
1,86,25,719
1,86,30,711
1,86,35,702
1,86,40,691
1,86,45,678
1,86,50,664
1,86,55,649
1,86,60,633
1,86,65,616
1,86,70,597
1,86,75,578
1,86,80,558
1,86,85,539
1,86,90,517
1,86,95,496
1,86,100,474
1,86,105,453
1,86,110,431
1,86,115,410
1,86,120,390
1,86,125,370
1,86,130,351
1,86,135,332
1,86,140,315
1,86,145,299
1,86,150,285
1,86,155,272
1,86,160,260
1,86,165,251
1,86,170,245
1,86,175,240
1,87,0,726
1,87,5,725
1,87,10,724
1,87,15,720
1,87,20,716
1,87,25,709
1,87,30,702
1,87,35,692
1,87,40,682
1,87,45,669
1,87,50,656
1,87,55,640
1,87,60,624
1,87,65,607
1,87,70,590
1,87,75,570
1,87,80,551
1,87,85,531
1,87,90,510
1,87,95,489
1,87,100,467
1,87,105,446
1,87,110,425
1,87,115,404
1,87,120,383
1,87,125,364
1,87,130,345
1,87,135,327
1,87,140,310
1,87,145,294
1,87,150,280
1,87,155,267
1,87,160,256
1,87,165,247
1,87,170,240
1,87,175,236
1,88,0,716
1,88,5,715
1,88,10,713
1,88,15,710
1,88,20,706
1,88,25,700
1,88,30,692
1,88,35,683
1,88,40,672
1,88,45,660
1,88,50,647
1,88,55,632
1,88,60,616
1,88,65,599
1,88,70,581
1,88,75,563
1,88,80,543
1,88,85,523
1,88,90,502
1,88,95,482
1,88,100,461
1,88,105,439
1,88,110,419
1,88,115,398
1,88,120,378
1,88,125,358
1,88,130,339
1,88,135,322
1,88,140,305
1,88,145,290
1,88,150,275
1,88,155,262
1,88,160,251
1,88,165,243
1,88,170,236
1,88,175,232
1,89,0,705
1,89,5,705
1,89,10,703
1,89,15,700
1,89,20,696
1,89,25,689
1,89,30,682
1,89,35,673
1,89,40,663
1,89,45,651
1,89,50,637
1,89,55,623
1,89,60,607
1,89,65,591
1,89,70,573
1,89,75,554
1,89,80,535
1,89,85,515
1,89,90,495
1,89,95,474
1,89,100,454
1,89,105,433
1,89,110,412
1,89,115,392
1,89,120,372
1,89,125,352
1,89,130,334
1,89,135,316
1,89,140,300
1,89,145,285
1,89,150,270
1,89,155,258
1,89,160,247
1,89,165,238
1,89,170,232
1,89,175,228
1,90,0,695
1,90,5,694
1,90,10,692
1,90,15,689
1,90,20,685
1,90,25,679
1,90,30,672
1,90,35,663
1,90,40,653
1,90,45,641
1,90,50,628
1,90,55,614
1,90,60,599
1,90,65,582
1,90,70,565
1,90,75,546
1,90,80,527
1,90,85,508
1,90,90,488
1,90,95,467
1,90,100,447
1,90,105,426
1,90,110,405
1,90,115,385
1,90,120,365
1,90,125,346
1,90,130,328
1,90,135,311
1,90,140,295
1,90,145,280
1,90,150,266
1,90,155,253
1,90,160,242
1,90,165,234
1,90,170,228
1,90,175,224
2,0,0,938
2,0,5,938
2,0,10,938
2,0,15,938
2,0,20,938
2,0,25,938
2,0,30,938
2,0,35,938
2,0,40,938
2,0,45,938
2,0,50,938
2,0,55,938
2,0,60,938
2,0,65,938
2,0,70,938
2,0,75,938
2,0,80,938
2,0,85,938
2,0,90,938
2,0,95,938
2,0,100,938
2,0,105,938
2,0,110,938
2,0,115,938
2,0,120,938
2,0,125,938
2,0,130,938
2,0,135,938
2,0,140,938
2,0,145,938
2,0,150,938
2,0,155,938
2,0,160,938
2,0,165,938
2,0,170,938
2,0,175,938
2,1,0,947
2,1,5,947
2,1,10,947
2,1,15,946
2,1,20,946
2,1,25,946
2,1,30,945
2,1,35,945
2,1,40,944
2,1,45,944
2,1,50,943
2,1,55,943
2,1,60,942
2,1,65,941
2,1,70,940
2,1,75,940
2,1,80,939
2,1,85,938
2,1,90,937
2,1,95,936
2,1,100,936
2,1,105,935
2,1,110,934
2,1,115,933
2,1,120,932
2,1,125,932
2,1,130,931
2,1,135,930
2,1,140,930
2,1,145,929
2,1,150,929
2,1,155,929
2,1,160,928
2,1,165,928
2,1,170,928
2,1,175,928
2,2,0,956
2,2,5,956
2,2,10,956
2,2,15,955
2,2,20,955
2,2,25,954
2,2,30,953
2,2,35,952
2,2,40,951
2,2,45,950
2,2,50,949
2,2,55,948
2,2,60,946
2,2,65,945
2,2,70,943
2,2,75,942
2,2,80,940
2,2,85,939
2,2,90,937
2,2,95,935
2,2,100,934
2,2,105,932
2,2,110,930
2,2,115,929
2,2,120,927
2,2,125,926
2,2,130,925
2,2,135,924
2,2,140,922
2,2,145,921
2,2,150,920
2,2,155,920
2,2,160,919
2,2,165,919
2,2,170,918
2,2,175,918
2,3,0,965
2,3,5,965
2,3,10,964
2,3,15,964
2,3,20,963
2,3,25,962
2,3,30,961
2,3,35,960
2,3,40,958
2,3,45,957
2,3,50,955
2,3,55,953
2,3,60,951
2,3,65,949
2,3,70,946
2,3,75,944
2,3,80,941
2,3,85,939
2,3,90,937
2,3,95,934
2,3,100,932
2,3,105,929
2,3,110,927
2,3,115,925
2,3,120,922
2,3,125,920
2,3,130,918
2,3,135,916
2,3,140,915
2,3,145,913
2,3,150,912
2,3,155,911
2,3,160,910
2,3,165,909
2,3,170,908
2,3,175,908
2,4,0,974
2,4,5,973
2,4,10,973
2,4,15,972
2,4,20,971
2,4,25,970
2,4,30,969
2,4,35,967
2,4,40,965
2,4,45,963
2,4,50,960
2,4,55,958
2,4,60,955
2,4,65,952
2,4,70,949
2,4,75,946
2,4,80,943
2,4,85,939
2,4,90,936
2,4,95,933
2,4,100,929
2,4,105,926
2,4,110,923
2,4,115,920
2,4,120,917
2,4,125,914
2,4,130,912
2,4,135,909
2,4,140,907
2,4,145,905
2,4,150,903
2,4,155,901
2,4,160,900
2,4,165,899
2,4,170,898
2,4,175,898
2,5,0,982
2,5,5,982
2,5,10,981
2,5,15,981
2,5,20,979
2,5,25,978
2,5,30,976
2,5,35,974
2,5,40,971
2,5,45,969
2,5,50,966
2,5,55,962
2,5,60,959
2,5,65,955
2,5,70,952
2,5,75,948
2,5,80,944
2,5,85,940
2,5,90,935
2,5,95,931
2,5,100,927
2,5,105,923
2,5,110,919
2,5,115,915
2,5,120,912
2,5,125,908
2,5,130,905
2,5,135,902
2,5,140,899
